issn,issn_alt,context_name,journal_url,language
2722-2985,,INTERNATIONAL JOURNAL OF MULTI SCIENCE,https://multisciencejournal.com/index.php/ijm,English
2773-7357,,Revista Mundo Financiero,https://mundofinanciero.indecsar.org/revista/index.php/munfin,Spanish
2723-6390,,Murhum : Jurnal Pendidikan Anak Usia Dini,https://murhum.ppjpaud.org/index.php/murhum,Indonesian
2184-3880,,Revista Memória Rural,https://museudamemoriarural.pt/revistamemoriarural/index.php/revista,Portuguese
2524-0447,,Музичне мистецтво і культура,https://music-art-and-culture.com/index.php/music-art-and-culture-journal,Icelandic
2175-5957,2316-994X,Brazilian Journal of Music Therapy,https://musicoterapia.revistademusicoterapia.mus.br/index.php/rbmt,English
2148-8134,,Mütefekkir,https://mutefekkir.aksaray.edu.tr/mutefekkir,Turkish
2654-6159,,MUTSAQQAFIN: Jurnal Pendidikan Islam dan Bahasa Arab,https://mutsaqqafin.e-journal.id/Mutsaqqafin,English
0323-1844,2570-9429,Mezinárodní vztahy / Czech Journal of International Relations,https://mv.iir.cz/index.php/mv,Czech
2448-7597,,Madera y Bosques,https://myb.ojs.inecol.mx/index.php/myb,Spanish
2600-7800,,"Journal Of Cardiovascular, Neurovascular & Stroke",https://mycvns.com/index.php/journal,English
2636-9400,,Malaysian Journal of Computing and Applied Mathematics,https://myfik.unisza.edu.my/myjcam/index.php/myjcam,English
2579-0242,,African Journal of Current Medical Research,https://myjournal.afrijcmr.org/index.php/ajcmr,English
2746-4296,,DE JURE Critical Laws Journal,https://myjournal.id/index.php/jwh,English
2580-7455,,Melayunesia Law,https://myl.ejournal.unri.ac.id/index.php/ML,English
0253-1496,0976-0741,Agricultural Reviews,https://myresearchjournals.com/index.php/AR,English
0253-150X,,Agricultural Science Digest - A Research Journal,https://myresearchjournals.com/index.php/ASD,English
0303-3821,0976-4631,Bhartiya Krishi Anusandhan Patrika,https://myresearchjournals.com/index.php/BKAP,English
0367-6722,0976-0555,Indian Journal of Animal Research,https://myresearchjournals.com/index.php/IJAR,English
0367-8245,,Indian Journal Of Agricultural Research,https://myresearchjournals.com/index.php/IJARe,English
0019-5200,,Indian Journal of Genetics and Plant Breeding (The),https://myresearchjournals.com/index.php/IJGPB,English
2229-5356,,Indian Journal of Health and Wellbeing,https://myresearchjournals.com/index.php/IJHW,English
2348-8808,2348-8867,Journal of AgriSearch,https://myresearchjournals.com/index.php/JAS,English
0250-5371,0976-0571,LEGUME RESEARCH - AN INTERNATIONAL JOURNAL,https://myresearchjournals.com/index.php/LR,English
1410-0932,2548-4125,Naditira Widya,https://naditirawidya.kemdikbud.go.id/index.php/nw,Indonesian
2254-7339,,Journal of New Approaches in Educational Research,https://naerjournal.ua.es/naer,Spanish
2616-9576,,Проблемы и перспективы нефтегазовой промышленности,https://naftogazscience.com/journal,Russian
2521-9154,2521-9162,Al-Nahrain Journal for Engineering Sciences,https://nahje.com/index.php/main,English
2656-5277,,Nakhoda: Jurnal Ilmu Pemerintahan,https://nakhoda.ejournal.unri.ac.id/index.php/njip,English
2148-4066,,Journal of Narrative and Language Studies,https://nalans.com/index.php/nalans,English
2411-3034,,Ukrainian Academy of Arts. Research and Scientific Methodological Works,https://naoma-science.kiev.ua/index.php/journal,English
2682-6623,2705-3997,NIGERIAN ANNALS OF PURE AND APPLIED SCIENCES,https://napas.org.ng/index.php/napas,English
2237-4558,,Navus - Revista de Gestão e Tecnologia,https://navus.sc.senac.br/index.php/navus,Portuguese
1065-2973,,The North Carolina Geographer,https://ncgeography.org/journal/index.php/NCGeographer,English
2709-9016,,NDC E-JOURNAL,https://ndcjournal.ndc.gov.bd/ndcj/index.php/ndcj,English
2621-0231,,NERSMID : Jurnal Keperawatan dan Kebidanan,https://nersmid.org/index.php/nersmid,English
2708-7557,2708-7565,African Theological Journal for Church and Society,https://netact.org.za/ojs/ojs-3.1.2-1/index.php/netact,English
2075-5473,2409-2533,Annals of Clinical and Experimental Neurology,https://neuro.mia-letum.ru/pathID,English
2524-0412,2524-0420,The Journal of Neuroscience,https://neuroscience.com.ua/index.php/journal,English
2576-828X,,Neuroscience Research Notes,https://neuroscirn.org/ojs/index.php/nrnotes,English
2328-8604,2328-8620,Academic Journal of Health Systems and Reform (AJHSR),https://new.ajsse.org/ojs/index.php/4,English
2522-9125,2524-0471,Соціальні комунікаціїї: теорія і практика,https://new.comteka.com.ua/index.php/journal,English
0390-6078,1592-8721,Haematologica,https://new.haematologica.org/ojs/index.php/haematologica,English
1338-0494,1339-9381,Journal of Management and Business: Research and Practice,https://new.journalmb.eu/index.php/JMB,English
2549-0184,2549-0192,Jurnal Riset Pendidikan MIPA,https://new.jurnal.untad.ac.id/index.php/jrpm,English
2723-3472,2746-1033,REKONSTRUKSI TADULAKO: Civil Engineering Journal on Research and Development,https://new.jurnal.untad.ac.id/index.php/renstra,English
1990-472X,,Medical Scientific Bulletin of Central Chernozemye (Naučno-medicinskij vestnik Centralʹnogo Černozemʹâ),https://new.vestnik-surgery.com/index.php/1990-472X,English
2070-9277,,Applied Information Aspects of Medicine (Prikladnye informacionnye aspekty mediciny),https://new.vestnik-surgery.com/index.php/2070-9277,Russian
2721-0987,2721-124X,Journal La Bisecoman,https://newinera.com/index.php/JournalLaBisecoman,English
2721-0979,2721-1258,Journal La Edusci,https://newinera.com/index.php/JournalLaEdusci,English
2721-1207,2721-1304,Journal La Lifesci,https://newinera.com/index.php/JournalLaLifesci,English
2721-1215,2721-1231,Journal La Medihealtico,https://newinera.com/index.php/JournalLaMedihealtico,English
2716-3865,2721-1290,Journal La Multiapp,https://newinera.com/index.php/JournalLaMultiapp,English
2721-0847,2721-0960,Journal La Sociale,https://newinera.com/index.php/JournalLaSociale,English
2183-5594,,European Journal of Applied Business and Management,https://nidisag.isag.pt/index.php/IJAM,Portuguese
2007-9648,,Revista de Arte Ibero Nierika,https://nierika.ibero.mx/index.php/nierika,Spanish
2714-2663,,CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY JOURNAL OF COMMERCIAL AND PROPERTY LAW,https://nigerianjournalsonline.com/index.php/COOUJCPL,English
2714-2655,,CHUKWUEMEKA ODUMEGWU OJUKWU UNIVERSITY JOURNAL OF PRIVATE AND PUBLIC LAW,https://nigerianjournalsonline.com/index.php/COOUJPPL,English
2734-2468,2734-2476,THE NIGERIAN JOURNAL OF MEDICAL SOCIOLOGY,https://nigerianjournalsonline.com/index.php/NJMS,English
2672-5029,2672-5037,"Villanova Journal of Social Sciences, Arts and Humanities",https://nigerianjournalsonline.com/index.php/VJSSAH,English
2672-4987,2672-4995,"Villanova Journal of Science, Technology and Management",https://nigerianjournalsonline.com/index.php/VJSTM,English
2360-9842,,Awka Journal of Fine and Applied Arts,https://nigerianjournalsonline.com/index.php/ajofaa,English
2736-1926,,Akpauche: International Journal of Arts and Social Sciences,https://nigerianjournalsonline.com/index.php/akpauche,English
2672-5002,2672-5010,Tolle Lege: An Augustian Journal of Philosophy and Theology,https://nigerianjournalsonline.com/index.php/tollelege,English
0331-8443,2467-8821,Nigerian Journal of Technology,https://nijotech.com/index.php/nijotech,English
0029-3105,2514-4936,Northern Ireland Legal Quarterly,https://nilq.qub.ac.uk/index.php/nilq,English
2616-891X,2616-9460,Strategic Panorama,https://niss-panorama.com/index.php/journal,Ukrainian
2079-8482,,Новые исследования Тувы,https://nit.tuva.asia/nit,Russian
2683-4138,,Archives of Veterinary Medicine,https://niv.ns.ac.rs/e-avm/index.php/e-avm,English
0331-2062,,Nigerian Journal of Animal Production,https://njap.org.ng/index.php/njap,English
1459-9465,,Nordic Journal of African Studies,https://njas.fi/njas,English
2527-9815,2528-0511,NJCA (Nusantara Journal of Computers and Its Applications),https://njca.co.id/main/index.php/njca,Indonesian
2616-4426,2616-4434,NUST Journal of International Peace & Stability,https://njips.nust.edu.pk/index.php/njips,English
2072-4659,,NUST Journal of Natural Sciences,https://njns.nust.edu.pk/index.php/njns,English
1999-8546,1999-9623,Nepal Journal of Obstetrics and Gynaecology,https://njog.org.np/njog/index.php/njog,English
2026-8548,,"Namibian Journal for Research, Science and Technology",https://njrst.ncrst.na/index.php/njrst,English
2374-0647,,New Jersey Studies: An Interdisciplinary Journal,https://njs.libraries.rutgers.edu/index.php/njs,English
2456-3544,,Journal of Advance Research in Business Management and Accounting (ISSN: 2456-3544),https://nnpub.org/index.php/BMA,English
2208-2425,,Journal of Advance Research in Medical & Health Science (ISSN: 2208-2425),https://nnpub.org/index.php/MHS,English
0210-1696,2530-0350,Siglo Cero Revista Española sobre Discapacidad Intelectual,https://nomp.usal.es/ojs/index.php/0210-1696,Spanish
2386-3846,,Historia de la Educación,https://nomp.usal.es/ojs/index.php/0212-0267,Spanish
2386-3927,,Enseñanza & Teaching: Revista Interuniversitaria de Didáctica,https://nomp.usal.es/ojs/index.php/0212-5374,Spanish
2444-7080,,Studia Historica. Historia Contemporánea,https://nomp.usal.es/ojs/index.php/0213-2087,Spanish
0213-3563,2444-7072,Azafea: Revista de Filosofía,https://nomp.usal.es/ojs/index.php/0213-3563,Spanish
0214-3402,2174-0925,Aula,https://nomp.usal.es/ojs/index.php/0214-3402,Spanish
0514-7336,2386-3943,Zephyrvs,https://nomp.usal.es/ojs/index.php/0514-7336,Spanish
1130-2887,2340-4396,América Latina Hoy,https://nomp.usal.es/ojs/index.php/1130-2887,Spanish
1130-3743,2386-5660,Teoría de la Educación. Revista Interuniversitaria,https://nomp.usal.es/ojs/index.php/1130-3743,Spanish
2341-1902,,Cuadernos Dieciochistas,https://nomp.usal.es/ojs/index.php/1576-7914,Spanish
0210-7287,2445-2262,1616: Anuario de Literatura Comparada,https://nomp.usal.es/ojs/index.php/1616_Anuario_Literatura_Comp,English
1852-9003,2660-700X,Revista Latinoamericana de Opinión Pública,https://nomp.usal.es/ojs/index.php/1852-9003,Spanish
1989-9289,,El Futuro del Pasado,https://nomp.usal.es/ojs/index.php/1989-9289,Spanish
2172-9077,,"Fonseca, Journal of Communication",https://nomp.usal.es/ojs/index.php/2172-9077,Spanish
2255-2863,,ADCAIJ: Advances in Distributed Computing and Artificial Intelligence Journal,https://nomp.usal.es/ojs/index.php/2255-2863,English
2387-1555,,Revista Euroamericana de Antropología,https://nomp.usal.es/ojs/index.php/2387-1555,Spanish
2444-7986,,Revista ORL,https://nomp.usal.es/ojs/index.php/2444-7986,Spanish
2445-1355,,FarmaJournal,https://nomp.usal.es/ojs/index.php/2445-1355,Spanish
0213-2060,2445-3595,Studia Historica. Historia Medieval,https://nomp.usal.es/ojs/index.php/Studia_H_Historia_Medieval,Spanish
0213-2079,2386-3889,Studia Historica: Historia Moderna,https://nomp.usal.es/ojs/index.php/Studia_Historica,Spanish
2340-5155,,AIS: Ars Iuris Salmanticensis,https://nomp.usal.es/ojs/index.php/ais,Spanish
1989-3612,,ArtefaCToS. Revista de estudios sobre la ciencia y la tecnología,https://nomp.usal.es/ojs/index.php/artefactos,Spanish
2444-1961,,CLINA Revista Interdisciplinaria de Traducción Interpretación y Comunicación Intercultural,https://nomp.usal.es/ojs/index.php/clina,English
2444-8729,,Education in the Knowledge Society (EKS),https://nomp.usal.es/ojs/index.php/eks,English
1885-5210,,Revista de Medicina y Cine,https://nomp.usal.es/ojs/index.php/medicina_y_cine,English
2659-6482,,Popular Music Research Today: Revista de Música y Educación,https://nomp.usal.es/ojs/index.php/pmrt,English
2631-2654,,"Novasinergia, ISSN 2631-2654",https://novasinergia.unach.edu.ec/index.php/novasinergia,Spanish
2561-1666,,Diversity of Research in Health Journal,https://npopenjournal.com/index.php/drhj-rdrs,English
2392-0297,,Negative Pressure Wound Therapy Journal,https://npwtj.com/index.php/npwtj,English
0185-0121,2448-6558,Nueva Revista de Filología Hispánica (NRFH),https://nrfh.colmex.mx/index.php/nrfh,Spanish
1590-7929,,Nuova Rivista di Letteratura Italiana,https://nrli.it/nrli,Italian
2355-8865,2356-2544,JBT (JURNAL BISNIS dan TEKNOLOGI),https://nscpolteksby.ac.id/ejournal/index.php/jbt,Indonesian
2563-3686,2563-3694,New Sociology: Journal of Critical Praxis,https://nsjcp.journals.yorku.ca/index.php/default,English
2622-9692,,Nusantara Science and Technology Proceedings,https://nstproceeding.com/index.php/nuscientech,English
2073-6231,,Nuclear and Radiation Safety,https://nuclear-journal.com/index.php/journal,English
2616-6275,,The Ukrainian Numismatic Annual,https://numismatic-journal.com/index.php/journal,Ukrainian
2519-2477,,Науковий вісник НЛТУ України,https://nv.nltu.edu.ua/index.php/journal,English
1993-9965,2415-3524,Scientific Bulletin of Ivano-Frankivsk National Technical University of Oil and Gas,https://nv.nung.edu.ua/index.php/nv,English
2499-9911,,Научный вестник Крыма,https://nvk-journal.ru/index.php/NVK,Russian
2707-5834,,Scientific Messenger of LNU of Veterinary Medicine and Biotechnologies. Series: Agricultural sciences,https://nvlvet.com.ua/index.php/agriculture,English
2519-2701,,Scientific Messenger of LNU of Veterinary Medicine and Biotechnologies. Series Economical Sciences,https://nvlvet.com.ua/index.php/economy,English
2707-5885,,Scientific Messenger of LNU of Veterinary Medicine and Biotechnologies. Series: Food Technologies,https://nvlvet.com.ua/index.php/food,English
2518-1327,2518-7554,Scientific Messenger of LNU of Veterinary Medicine and Biotechnologies. Series: Veterinary Sciences,https://nvlvet.com.ua/index.php/journal,English
1179-5395,,New Zealand Journal of Forestry Science,https://nzjforestryscience.nz/index.php/nzjfs,English
2477-8915,2588-0624,Odontología Activa Revista Científica,https://oactiva.ucacue.edu.ec/index.php/oactiva,Spanish
2807-6184,,Open Access Health Scientific Journal,https://oahsj.org/index.php/oahsj,English
2337-4012,,Jurnal Ekonomi Manajemen,https://oaj.stiecirebon.ac.id/index.php/jem,Indonesian
2624-8557,,Antibody Reports,https://oap.unige.ch/journals/abrep,English
2673-2750,,Connexe: Exploring Post-Communist Spaces,https://oap.unige.ch/journals/connexe,French
2673-5091,,"Língua-lugar : Literatura, História, Estudos Culturais",https://oap.unige.ch/journals/lingua-lugar,Portuguese
2601-2766,,European Journal of Political Science Studies,https://oapub.org/soc/index.php/EJPSS,English
2549-8959,,Jurnal Obsesi : Jurnal Pendidikan Anak Usia Dini,https://obsesi.or.id/index.php/obsesi,Indonesian
2455-5444,2581-4389,Obs Gyne Review: Journal of Obstetric and Gynecology,https://obstetrics.medresearch.in/index.php/joog,English
2614-0519,,Oceana Biomedicina Journal,https://ocean-biomedicina.hangtuah.ac.id/index.php/journal,English
2312-5829,,Освітологічний дискурс,https://od.kubg.edu.ua/index.php/journal,English
2007-8846,,Revista de El Colegio de San Luis,https://odisea.colsan.edu.mx/index.php/COLSAN,Spanish
2772-333X,,International Chain Elongation Conference 2020,https://odjar.org/index.php/ICEC2020,English
2667-243X,2667-2448,Commodity Frontiers,https://odjar.org/index.php/commodity-frontiers,English
0797-0374,1688-9339,Odontoestomatología,https://odon.edu.uy/ojs/index.php/ode,Spanish
2465-1060,,"Odradek. Studies in Philosophy of Literature, Aesthetics, and New Media Theories",https://odradek.cfs.unipi.it/index.php/odradek,English
1681-7893,2311-2662,Оптико-електроннi iнформацiйно-енергетичнi технологiї,https://oeipt.vntu.edu.ua/index.php/oeipt,Ukrainian
2644-4747,,Archives of Ecotoxicology,https://office.scicell.org/index.php/AE,English
2585-9374,,Bacterial Empire,https://office.scicell.org/index.php/BE,English
2644-4569,,Fungal Territory,https://office.scicell.org/index.php/FT,English
1338-5178,,"Journal of microbiology, biotechnology and food sciences",https://office2.jmbfs.org/index.php/JMBFS,English
0030-6223,0038-0741,"Основания, фундаменты и механика грунтов",https://ofmg.ru/index.php/ofmg,Russian
2320-6993,2582-7243,Orthopaedic Journal of M. P. Chapter,https://ojmpc.com/index.php/ojmpc,English
2757-6353,,"Online Journal of Mathematics, Science and Technology Education",https://ojomste.com/index.php/1,English
2685-8541,,Al'iidara Balad,https://ojs-al-iidara-balad.web.id/index.php/ANE2018,English
2774-4930,2807-1786,Jurnal Ilmiah Ekonomi Dan Pajak,https://ojs-ejak.id/index.php/Ejak,English
2296-4592,,AKWI,https://ojs-hslu.ch/ojs302alt/index.php/AKWI,German
2007-5421,2007-6185,INVURNUS,https://ojs-invurnus.unison.mx/index.php/INVURNUS,English
0368-2307,,Jahreshefte der Gesellschaft für Naturkunde in Württemberg,https://ojs-jh-gfn.ub.uni-stuttgart.de/index.php/jahreshefte,German
2685-1393,2685-1466,Jurnal Ilmiah Religiosity Entity Humanity (JIREH),https://ojs-jireh.org/index.php/jireh,Indonesian
2369-4211,,BC TEAL Journal,https://ojs-o.library.ubc.ca/index.php/BCTJ,English
2368-8246,,Citizenship Education Research Journal/Revue de recherche sur l'éducation à la citoyenneté,https://ojs-o.library.ubc.ca/index.php/CERJ,English
2007-1388,,Revista Vértice Universitario,https://ojs-revistavertice.unison.mx/index.php/rvu,English
2723-7966,2723-7974,CELEBES Agricultural,https://ojs-untikaluwuk.ac.id/index.php/faperta,Indonesian
2723-7575,,Jurnal Kebijakan dan Pelayanan Publik,https://ojs-untikaluwuk.ac.id/index.php/fisip,Indonesian
2254-3376,,3C Empresa. Investigación y pensamiento crítico,https://ojs.3ciencias.com/index.php/3c-empresa,Spanish
2254-4143,,3C Tecnología. Glosas de innovación aplicadas a la pyme,https://ojs.3ciencias.com/index.php/3c-tecnologia,English
2254-6529,,3C TIC. Cuadernos de desarrollo aplicados a las TIC,https://ojs.3ciencias.com/index.php/3c-tic,Spanish
2618-3072,,Revista Argentina de Musicología,https://ojs.aamusicologia.org.ar/index.php/ram,Spanish
2798-2548,2798-3226,JURNAL ANTARA ABDIMAS KEPERAWATAN,https://ojs.abdinusantara.ac.id/index.php/abdimaskep,Indonesian
2656-9167,2774-289X,JURNAL ANTARA KEBIDANAN,https://ojs.abdinusantara.ac.id/index.php/antarakebidanan,Indonesian
2686-4614,2774-2903,JURNAL ANTARA KEPERAWATAN,https://ojs.abdinusantara.ac.id/index.php/antaraperawat,Indonesian
1730-072X,,Kieleckie Studia Teologiczne,https://ojs.academicon.pl/kst,Polish
0137-3218,2720-0590,Nasza Przeszłość,https://ojs.academicon.pl/np,Polish
2544-6460,,Wrocławski Przegląd Teologiczny,https://ojs.academicon.pl/wpt,Polish
2710-6004,,JOURNAL OF TROPICAL FACILITIES MANAGEMENT,https://ojs.acaris.asia/index.php/JOTFM,English
2594-6005,,Anais do Congresso Capixaba de Medicina de Família e Comunidade,https://ojs.acmfccapixaba.org.br/index.php/accmfc,Portuguese
2668-7755,2668-7763,Acta Marisiensis - Seria Medica,https://ojs.actamedicamarisiensis.ro/index.php/amm,English
0186-2391,2395-8235,Acta Pediátrica de México,https://ojs.actapediatrica.org.mx/index.php/APM,Spanish
2580-5258,2615-6695,Jurnal Migasian,https://ojs.akamigasbalongan.ac.id/index.php/jurnal-migasian,Indonesian
2597-7989,2684-8821,JURNAL KESEHATAN DELIMA PELAMONIA,https://ojs.akbidpelamonia.ac.id/index.php/journal,Indonesian
2722-8355,,Evidance Bassed Journal,https://ojs.akbidsehati-medan.ac.id/index.php/EJB,Indonesian
2656-2278,,JURNAL PUNDI,https://ojs.akbpstie.ac.id/index.php/jurnal-pundi,English
1022-1301,2075-8359,Archivos Latinoamericanos de Producción Animal,https://ojs.alpa.uy/index.php/ojs_files,English
2220-3796,,Information Management and Business Review,https://ojs.amhinternational.com/index.php/imbr,English
2220-6140,,Journal of Economics and Behavioral Studies,https://ojs.amhinternational.com/index.php/jebs,English
2221-2590,,Journal of Education and Vocational Research,https://ojs.amhinternational.com/index.php/jevr,English
2221-1152,,Journal of Social and Development Sciences,https://ojs.amhinternational.com/index.php/jsds,English
1646-8872,,Journal of Integrated Coastal Zone Management,https://ojs.aprh.pt/index.php/rgci,English
2619-6263,,Revista Colombiana de Contabilidad - ASFACOP,https://ojs.asfacop.org.co/index.php/asfacop,Spanish
2722-0303,,ATDS SAINTECH JOURNAL OF ENGINEERING,https://ojs.atds.ac.id/index.php/atdssaintech,Indonesian
2313-9129,2313-9137,Austral Comunicación,https://ojs.austral.edu.ar/index.php/australcomunicacion,Spanish
2684-0537,2684-057X,Revista Jurídica Austral,https://ojs.austral.edu.ar/index.php/juridicaaustral,Spanish
2422-569X,,Revista Iberoamericana de la Propiedad Intelectual,https://ojs.austral.edu.ar/index.php/ripi,Spanish
2253-5799,2253-5802,Applied Finance Letters,https://ojs.aut.ac.nz/applied-finance-letters/afl,English
2253-5845,2253-5853,Ata: Journal of Psychotherapy Aotearoa New Zealand,https://ojs.aut.ac.nz/ata/ata,English
2537-9267,,Hospitality Insights,https://ojs.aut.ac.nz/hospitality-insights/HI,English
1176-6662,,Teachers' Work,https://ojs.aut.ac.nz/teachers-work/teacherswork,English
2460-6006,,Batra,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/batra,Indonesian
2355-0694,,BIDAR: Jurnal Ilmiah Kebahasan & Kesastraan,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/bidar,Indonesian
2685-8053,,Jurnal Bahasa Indonesia bagi Penutur Asing (JBIPA),https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/bipa,English
2089-2926,2579-8138,JENTERA: Jurnal Kajian Sastra,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/jentera,Indonesian
2579-8111,,Ranah: Jurnal Kajian Bahasa,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/jurnal_ranah,Indonesian
2527-5968,,Kandai,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/kandai,Indonesian
2714-8653,,LOA: Jurnal Ketatabahasaan dan Kesusastraan,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/loa,English
1829-9237,2721-2955,MEDAN MAKNA: Jurnal Ilmu Kebahasaan dan Kesastraan,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/medanmakna,English
0216-079X,2685-3043,tuahtalino,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/tuahtalino,English
1858-4470,2685-6107,UNDAS: Jurnal Hasil Penelitian Bahasa dan Sastra,https://ojs.badanbahasa.kemdikbud.go.id/jurnal/index.php/undas,Indonesian
2746-7406,,Jurnal Penegakan Hukum Indonesia,https://ojs.bdproject.id/index.php/jphi,English
1837-2104,,IARTEM e-journal,https://ojs.bibsys.no/index.php/IARTEM,English
1894-7719,,Norsk konferanse for organisasjoners bruk at IT,https://ojs.bibsys.no/index.php/Nokobit,English
2661-3220,,Artificial Intelligence Advances,https://ojs.bilpublishing.com/index.php/aia,English
2661-3247,,Electrical Science & Engineering,https://ojs.bilpublishing.com/index.php/ese,English
2591-7587,2591-7595,Frontiers Research of Architecture and Engineering,https://ojs.bilpublishing.com/index.php/frae,English
2661-331X,,Hydro Science & Marine Engineering,https://ojs.bilpublishing.com/index.php/hsme,English
2630-5232,,Journal of Architectural Environment & Structural Engineering Research,https://ojs.bilpublishing.com/index.php/jaeser,English
2591-7609,2591-7617,Journal of Advances in Medicine Science,https://ojs.bilpublishing.com/index.php/jams,English
2630-5119,,Journal of Atmospheric Science Research,https://ojs.bilpublishing.com/index.php/jasr,English
2630-5194,,Journal of Business Administration Research,https://ojs.bilpublishing.com/index.php/jbar,English
2630-5054,,Journal of Botanical Research,https://ojs.bilpublishing.com/index.php/jbr,English
2630-5151,,Journal of Computer Science Research,https://ojs.bilpublishing.com/index.php/jcsr,English
2661-3190,,Journal of Environmental & Earth Sciences,https://ojs.bilpublishing.com/index.php/jees,English
2661-3204,,Journal of Electronic & Information Systems,https://ojs.bilpublishing.com/index.php/jeis,English
2630-5240,,Journal of Economic Science Research,https://ojs.bilpublishing.com/index.php/jesr,English
2661-3387,,Journal of Fisheries Science,https://ojs.bilpublishing.com/index.php/jfs,English
2630-5259,,Journal of Geriatric Medicine,https://ojs.bilpublishing.com/index.php/jgm,English
2630-5070,,Journal of Geographical Research,https://ojs.bilpublishing.com/index.php/jgr,English
2630-4961,,Journal of Geological Research,https://ojs.bilpublishing.com/index.php/jgr-a,English
2630-516X,,Journal of International Education and Practice,https://ojs.bilpublishing.com/index.php/jiep,English
2315-4616,,Journal of Integrative Medicine,https://ojs.bilpublishing.com/index.php/jim,English
2630-5097,,Journal of Linguistics and Education Research,https://ojs.bilpublishing.com/index.php/jler,English
2630-4945,,Journal of Mechanical Engineering Research,https://ojs.bilpublishing.com/index.php/jmer,English
2630-5135,,Journal of Metallic Material Research,https://ojs.bilpublishing.com/index.php/jmmr,English
2630-4953,,Journal of Management Science & Engineering research,https://ojs.bilpublishing.com/index.php/jmser,English
2630-5267,,Journal of Oncology Research,https://ojs.bilpublishing.com/index.php/jor,English
2630-5100,,Journal of Zoological Research,https://ojs.bilpublishing.com/index.php/jzr,English
2661-3360,,Macro Management & Public Policies,https://ojs.bilpublishing.com/index.php/mmpp,English
2661-3301,,Non-Metallic Material Science,https://ojs.bilpublishing.com/index.php/nmms,English
2661-3875,,Organic Polymer Material Research,https://ojs.bilpublishing.com/index.php/opmr,English
2661-3379,,Research in Ecology,https://ojs.bilpublishing.com/index.php/re,English
2591-7625,2591-7633,Review of Educational Theory,https://ojs.bilpublishing.com/index.php/ret,English
2661-3867,,Veterinary Science Research,https://ojs.bilpublishing.com/index.php/vsr,English
2737-4203,2737-4335,Contemporary Education and Teaching Research,https://ojs.bonviewpress.com/index.php/CETR,English
2737-5382,,Journal of Global Humanities and Social Sciences,https://ojs.bonviewpress.com/index.php/GHSS,English
2721-5407,,JURNAL SIPATOKKONG BPSDM SULSEL,https://ojs.bpsdmsulsel.id/index.php/sipatokkong,Indonesian
2621-1467,,Jurnal Pendidikan Teknologi Informasi (JUKANTI),https://ojs.cbn.ac.id/index.php/jukanti,Indonesian
2695-0693,,Proceedings of CBU in Economics and Business,https://ojs.cbuic.cz/index.php/peb,English
2695-0731,,Proceedings of CBU in Medicine and Pharmacy,https://ojs.cbuic.cz/index.php/pmp,English
2695-0758,,Proceedings of CBU in Natural Sciences and ICT,https://ojs.cbuic.cz/index.php/pns,English
2695-0715,,Proceedings of CBU in Social Sciences,https://ojs.cbuic.cz/index.php/pss,English
2237-7506,,Revista INTERFACE - Federal University of Rio Grande do Norte - ISSN Electronic 2237-7506,https://ojs.ccsa.ufrn.br/index.php/interface,Portuguese
2618-1355,,Majallah-yi Talim o Tahqiq,https://ojs.cer.edu.pk/index.php/mtt,English
0009-4293,,CHIMIA,https://ojs.chimia.ch/index.php/chimia,English
2612-6583,,Euro-Balkan Law and Economics Review,https://ojs.cimedoc.uniba.it/index.php/law,English
1827-5133,,Post-filosofie,https://ojs.cimedoc.uniba.it/index.php/postfil,English
2236-2363,,Revista do CNMP,https://ojs.cnmp.mp.br/index.php/revista,Portuguese
1214-8725,,PAIDEIA: PHILOSOPHICAL E-JOURNAL OF CHARLES UNIVERSITY,https://ojs.cuni.cz/paideia,English
0031-3815,2336-2189,Pedagogika,https://ojs.cuni.cz/pedagogika,Czech
1210-9037,,Učitel matematiky,https://ojs.cuni.cz/ucitel,Czech
2336-5382,,Acta Polytechnica CTU Proceedings,https://ojs.cvut.cz/ojs/index.php/APP,English
2336-5552,,Lékař a technika - Clinician and Technology,https://ojs.cvut.cz/ojs/index.php/CTJ,English
2336-2634,,PLASMA PHYSICS AND TECHNOLOGY,https://ojs.cvut.cz/ojs/index.php/PPT,English
1805-3386,,TRANSACTIONS ON ELECTRICAL ENGINEERING,https://ojs.cvut.cz/ojs/index.php/TEE,English
1210-2709,1805-2363,Acta Polytechnica,https://ojs.cvut.cz/ojs/index.php/ap,English
1805-7578,,MAD - Magazine of Aviation Development,https://ojs.cvut.cz/ojs/index.php/mad,English
2209-7775,,c i n d e r,https://ojs.deakin.edu.au/index.php/cinder,English
1838-3815,,Journal of Teaching and Learning for Graduate Employability,https://ojs.deakin.edu.au/index.php/jtlge,English
